,"Impact of 'condition_name' on
'selected_LANDLINE_ONLY'",condition_name,demogAge,BB_current_time_with_provider_abs,BB_current_plan_Fast Fibre Broadband (Up to 100Mb/s)
330,-0.23045153057400394,4) LL add-on at £5,74,11.91666667,1
331,-0.380594799904401,4) LL add-on at £5,31,3.25,0
332,-0.34402766971158705,4) LL add-on at £5,52,2.0,0
333,-0.2259060445196187,4) LL add-on at £5,72,3.0,0
334,-0.43260229333679956,4) LL add-on at £5,23,2.75,0
335,-0.4324160532795599,4) LL add-on at £5,59,11.0,1
336,-0.33072926294584065,4) LL add-on at £5,40,3.5,1
337,-0.49960999104204246,4) LL add-on at £5,38,5.25,1
338,-0.26474497286135756,4) LL add-on at £5,73,4.583333333,0
339,-0.49911292415086994,4) LL add-on at £5,42,0.25,1
340,-0.34428631542292626,4) LL add-on at £5,63,11.91666667,0
341,-0.2521941950810631,4) LL add-on at £5,58,11.0,0
342,-0.4584123939938241,4) LL add-on at £5,43,1.5,1
343,-0.3365342679103056,4) LL add-on at £5,59,2.583333333,0
344,-0.34804242099188715,4) LL add-on at £5,41,0.833333333,0
345,-0.459487061515102,4) LL add-on at £5,50,2.0,1
346,-0.31901372670336103,4) LL add-on at £5,48,11.75,0
347,-0.2623849043253985,4) LL add-on at £5,71,4.0,0
348,-0.29553946519062196,4) LL add-on at £5,56,4.0,1
349,-0.3661529628715103,4) LL add-on at £5,44,4.0,1
350,-0.3100364184110479,4) LL add-on at £5,63,11.0,0
351,-0.20266363223062764,4) LL add-on at £5,66,3.0,0
352,-0.20348668447733048,4) LL add-on at £5,44,6.083333333,0
353,-0.4358748222070217,4) LL add-on at £5,58,11.0,1
354,-0.41566564458933986,4) LL add-on at £5,42,3.0,0
355,-0.37759773766636845,4) LL add-on at £5,68,3.333333333,1
356,-0.3374488087823763,4) LL add-on at £5,62,10.0,1
357,-0.33703067266661335,4) LL add-on at £5,44,9.666666667,0
358,-0.3154632568015554,4) LL add-on at £5,70,11.0,0
359,-0.382330171292406,4) LL add-on at £5,56,1.166666667,1
360,-0.3050569595485061,4) LL add-on at £5,59,11.0,1
361,-0.5658486518212961,4) LL add-on at £5,19,0.0,0
362,-0.41605838933637607,4) LL add-on at £5,50,2.583333333,0
363,-0.3536223832025703,4) LL add-on at £5,56,4.666666667,0
364,-0.2081735453044628,4) LL add-on at £5,67,3.5,1
365,-0.30259607020389845,4) LL add-on at £5,43,7.166666667,0
366,-0.2752928086030329,4) LL add-on at £5,65,11.0,0
367,-0.47549154117848336,4) LL add-on at £5,50,5.416666667,0
368,-0.3596187091104616,4) LL add-on at £5,50,3.333333333,0
369,-0.3004640886670249,4) LL add-on at £5,52,11.0,0
370,-0.1983559706113028,4) LL add-on at £5,67,11.0,1
371,-0.2168303905473718,4) LL add-on at £5,68,11.0,0
372,-0.35496325361005715,4) LL add-on at £5,55,6.416666667,0
373,-0.26537750668993293,4) LL add-on at £5,69,11.0,1
374,-0.31760776179559275,4) LL add-on at £5,58,10.0,0
375,-0.3255356776113385,4) LL add-on at £5,31,2.0,0
376,-0.32985166448694175,4) LL add-on at £5,68,11.0,1
377,-0.2690795214881628,4) LL add-on at £5,70,2.25,1
378,-0.35511097873666414,4) LL add-on at £5,70,4.0,1
379,-0.30512001805646044,4) LL add-on at £5,57,11.0,0
380,-0.4531421366136458,4) LL add-on at £5,26,1.333333333,0
381,-0.4108180436293531,4) LL add-on at £5,64,1.666666667,0
382,-0.18428881978356293,4) LL add-on at £5,68,11.08333333,1
383,-0.5887160895612554,4) LL add-on at £5,54,8.5,1
384,-0.2399763535218541,4) LL add-on at £5,73,11.0,1
385,-0.2038689074533869,4) LL add-on at £5,69,11.33333333,1
386,-0.3217423839195491,4) LL add-on at £5,63,5.5,1
387,-0.3078736348632674,4) LL add-on at £5,51,11.0,0
388,-0.44771277234508755,4) LL add-on at £5,51,1.666666667,0
389,-0.3433356624288845,4) LL add-on at £5,28,1.833333333,1
390,-0.04717256275102691,4) LL add-on at £5,69,2.5,0
391,-0.3667938601961877,4) LL add-on at £5,29,2.75,1
392,-0.2724215664491178,4) LL add-on at £5,58,1.166666667,0
393,-0.3340373222816646,4) LL add-on at £5,50,11.0,1
394,-0.44091705669085995,4) LL add-on at £5,50,2.5,1
395,-0.25585271754599,4) LL add-on at £5,68,1.0,0
396,-0.3263940949287241,4) LL add-on at £5,66,5.0,1
397,-0.28235482516743626,4) LL add-on at £5,58,4.75,0
398,-0.3360267706385047,4) LL add-on at £5,48,11.0,0
399,-0.278836348213945,4) LL add-on at £5,18,2.166666667,0
400,-0.3081210609569862,4) LL add-on at £5,60,11.91666667,0
401,-0.23000521093801224,4) LL add-on at £5,34,7.75,0
402,-0.3414659977507044,4) LL add-on at £5,60,6.916666667,0
403,-0.2728199223369951,4) LL add-on at £5,69,7.25,0
404,-0.40352558326254323,4) LL add-on at £5,43,1.583333333,0
405,-0.3162868123619861,4) LL add-on at £5,55,10.0,0
406,-0.2592271447604878,4) LL add-on at £5,70,8.0,0
407,-0.2462127960802398,4) LL add-on at £5,66,11.0,0
408,-0.3252948762685863,4) LL add-on at £5,72,8.333333333,0
409,-0.23738452553809092,4) LL add-on at £5,68,7.583333333,0
410,-0.2834714712298989,4) LL add-on at £5,73,11.58333333,0
411,-0.4956596676411314,4) LL add-on at £5,58,0.5,0
412,-0.3291230110207048,4) LL add-on at £5,59,5.0,0
413,-0.38125699325332324,4) LL add-on at £5,33,4.0,1
414,-0.3603563040593104,4) LL add-on at £5,74,8.666666667,0
415,-0.3133327316962196,4) LL add-on at £5,54,10.58333333,1
416,-0.4003716659986213,4) LL add-on at £5,45,2.25,1
417,-0.3033668645082133,4) LL add-on at £5,66,7.0,0
418,-0.2786505779084533,4) LL add-on at £5,56,7.166666667,1
419,-0.20849903728153665,4) LL add-on at £5,74,4.0,0
420,-0.32659923088207476,4) LL add-on at £5,69,11.0,1
421,-0.652718035610489,4) LL add-on at £5,38,0.083333333,0
422,-0.2861540199648421,4) LL add-on at £5,74,11.0,0
423,-0.3399455942340374,4) LL add-on at £5,42,9.416666667,1
424,-0.2564214568552239,4) LL add-on at £5,71,6.416666667,1
425,-0.4294293713975181,4) LL add-on at £5,72,4.0,0
426,-0.3325656596990049,4) LL add-on at £5,53,2.5,0
427,-0.3684925567730929,4) LL add-on at £5,58,1.166666667,0
428,-0.31533603382247094,4) LL add-on at £5,41,3.333333333,0
429,-0.3487344180944919,4) LL add-on at £5,60,11.0,1
430,-0.5116544058280716,4) LL add-on at £5,60,5.25,0
431,-0.353434239424963,4) LL add-on at £5,47,6.0,0
432,-0.32306528885822283,4) LL add-on at £5,49,9.0,0
433,-0.2860911619967633,4) LL add-on at £5,60,11.0,0
434,-0.3269597476391202,4) LL add-on at £5,47,3.833333333,0
435,-0.3954141264476351,4) LL add-on at £5,47,3.416666667,0
436,-0.4524215381860209,4) LL add-on at £5,53,3.25,0
437,-0.21321299085461173,4) LL add-on at £5,74,6.166666667,1
438,-0.3947446952502565,4) LL add-on at £5,44,2.0,1
439,-0.3150202193447701,4) LL add-on at £5,35,9.5,0
440,-0.3487834986266124,4) LL add-on at £5,41,11.0,0
441,-0.3880728368058724,4) LL add-on at £5,65,11.0,0
442,-0.31037424312018713,4) LL add-on at £5,39,5.5,1
443,-0.04304213781752456,4) LL add-on at £5,59,11.0,1
444,-0.2868723976864278,4) LL add-on at £5,50,5.416666667,1
445,-0.3728816174707065,4) LL add-on at £5,60,1.416666667,0
446,-0.25234287809528644,4) LL add-on at £5,23,11.0,0
447,-0.2737993011765457,4) LL add-on at £5,64,2.166666667,1
448,-0.48269566272597714,4) LL add-on at £5,24,3.25,0
449,-0.3079655702299027,4) LL add-on at £5,68,11.0,0
450,-0.5498477348751859,4) LL add-on at £5,33,3.333333333,0
451,-0.27859422682586205,4) LL add-on at £5,36,0.833333333,0
452,-0.3471855318456345,4) LL add-on at £5,71,2.5,0
453,-0.28753533924182323,4) LL add-on at £5,70,11.0,0
454,-0.32052073360057454,4) LL add-on at £5,59,5.5,0
455,-0.9189092826891848,4) LL add-on at £5,52,0.5,1
456,-0.372086633882709,4) LL add-on at £5,69,0.25,0
457,-0.3011135710996437,4) LL add-on at £5,69,0.583333333,0
458,-0.17193772012213104,4) LL add-on at £5,64,3.0,1
459,-0.3448247970657558,4) LL add-on at £5,56,11.0,0
460,-0.3614504873323466,4) LL add-on at £5,56,0.5,0
461,-0.34202453848824754,4) LL add-on at £5,27,1.0,0
462,-0.38736660262399025,4) LL add-on at £5,72,3.416666667,0
463,-0.3476670951385751,4) LL add-on at £5,36,10.66666667,0
464,-0.3428601532018647,4) LL add-on at £5,34,1.083333333,0
465,-0.38291243116938856,4) LL add-on at £5,20,1.0,0
466,-0.41179025830916705,4) LL add-on at £5,40,8.25,0
467,-0.3363258565882086,4) LL add-on at £5,62,11.0,1
468,-0.28972241447687513,4) LL add-on at £5,71,3.0,0
469,-0.37810049270645374,4) LL add-on at £5,59,11.0,1
470,-0.24416787180751326,4) LL add-on at £5,71,2.5,0
471,-0.4989459279063356,4) LL add-on at £5,47,4.0,1
472,-0.2917225655095497,4) LL add-on at £5,37,11.0,1
473,-0.4058398248302125,4) LL add-on at £5,33,11.0,1
474,-0.40921837915889087,4) LL add-on at £5,37,0.5,1
475,-0.5099764076476533,4) LL add-on at £5,37,11.91666667,1
476,-0.2079383025885601,4) LL add-on at £5,74,11.0,0
477,-0.36853330705059495,4) LL add-on at £5,23,1.5,1
478,-0.25476813080010074,4) LL add-on at £5,48,3.0,0
479,-0.2870195549306233,4) LL add-on at £5,41,11.0,0
480,-0.35224522628931093,4) LL add-on at £5,59,11.0,0
481,-0.2936944017680015,4) LL add-on at £5,73,3.416666667,0
482,-0.283343943428527,4) LL add-on at £5,67,4.5,0
483,-0.17623824694265638,4) LL add-on at £5,74,11.0,0
484,-0.33797227383708683,4) LL add-on at £5,43,11.0,0
485,-0.4408612964221652,4) LL add-on at £5,57,0.25,1
486,-0.2149703811914331,4) LL add-on at £5,74,1.5,0
487,-0.32642868186646795,4) LL add-on at £5,66,1.0,0
488,-0.24507573844010258,4) LL add-on at £5,71,11.0,0
489,-0.38974395768890985,4) LL add-on at £5,55,6.0,0
490,-0.2953204590897767,4) LL add-on at £5,57,11.25,1
491,-0.4351745274077936,4) LL add-on at £5,70,0.416666667,0
492,-0.30917635219524103,4) LL add-on at £5,51,7.833333333,1
493,-0.39675909834466444,4) LL add-on at £5,39,0.916666667,1
494,-0.3083070733254002,4) LL add-on at £5,62,3.0,0
495,-0.34447958266607276,4) LL add-on at £5,68,2.0,0
496,-0.41821553642875736,4) LL add-on at £5,71,11.75,1
497,-0.2899439342759141,4) LL add-on at £5,69,1.0,0
498,-0.4740038433925599,4) LL add-on at £5,58,3.0,0
499,-0.29614064517754185,4) LL add-on at £5,69,3.0,0
500,-0.21073671730622606,4) LL add-on at £5,70,11.0,1
501,-0.28663723297552296,4) LL add-on at £5,60,11.0,1
502,-0.37390868271913674,4) LL add-on at £5,33,7.333333333,0
503,-0.38569107860791435,4) LL add-on at £5,45,11.0,1
504,-0.25050148061390604,4) LL add-on at £5,74,11.0,0
505,-0.49895662029204657,4) LL add-on at £5,74,11.0,0
506,-0.3375441394730597,4) LL add-on at £5,65,0.333333333,1
507,-0.30058907297752596,4) LL add-on at £5,63,11.0,1
508,-0.3004666785232346,4) LL add-on at £5,56,11.0,0
509,-0.28146939244677666,4) LL add-on at £5,57,2.583333333,0
510,-0.17610312615567464,4) LL add-on at £5,68,9.0,0
511,-0.3335857468659909,4) LL add-on at £5,49,3.333333333,1
512,-0.31899433042913955,4) LL add-on at £5,24,0.166666667,0
513,-0.34167261713302016,4) LL add-on at £5,48,11.08333333,0
514,-0.3543747014468735,4) LL add-on at £5,71,11.0,0
515,-0.2798999935416519,4) LL add-on at £5,65,2.5,0
516,-0.3018851591827793,4) LL add-on at £5,61,11.0,0
517,-0.3675022855461317,4) LL add-on at £5,40,2.416666667,0
518,-0.2812767940902944,4) LL add-on at £5,60,4.0,0
519,-0.4914119650052865,4) LL add-on at £5,45,4.0,1
520,-0.34489086657358664,4) LL add-on at £5,55,11.0,1
521,-0.2931949811109756,4) LL add-on at £5,50,11.0,1
522,-0.28600920569454386,4) LL add-on at £5,57,0.166666667,1
523,-0.25494993117365894,4) LL add-on at £5,69,1.083333333,0
524,-0.36035754070773834,4) LL add-on at £5,56,10.41666667,0
525,-0.27191078160607957,4) LL add-on at £5,50,11.0,1
526,-0.37457685175070976,4) LL add-on at £5,52,11.0,0
527,-0.30894949956108914,4) LL add-on at £5,50,11.0,1
528,-0.35694068352021074,4) LL add-on at £5,35,5.166666667,0
529,-0.25164366127865073,4) LL add-on at £5,73,5.583333333,1
530,-0.3658687940728529,4) LL add-on at £5,64,1.833333333,0
531,-0.3575244234627134,4) LL add-on at £5,55,2.0,1
532,-0.4126584130542683,4) LL add-on at £5,48,1.416666667,0
533,-0.3418058880948088,4) LL add-on at £5,65,11.16666667,0
534,-0.3338108454299471,4) LL add-on at £5,36,11.0,0
535,-0.3856243895067786,4) LL add-on at £5,57,0.333333333,1
536,-0.43082010797916953,4) LL add-on at £5,52,2.0,0
537,-0.26077654575093245,4) LL add-on at £5,50,8.166666667,0
538,-0.33749634264306966,4) LL add-on at £5,33,6.166666667,1
539,-0.5336845356646301,4) LL add-on at £5,42,1.583333333,0
540,-0.3122613957392914,4) LL add-on at £5,42,3.166666667,0
541,-0.24535128189558206,4) LL add-on at £5,72,5.416666667,0
542,-0.2929703305379623,4) LL add-on at £5,64,11.0,1
543,-0.38298161148185067,4) LL add-on at £5,60,0.666666667,0
544,-0.3248045767955811,4) LL add-on at £5,49,11.0,1
545,-0.2782701296724982,4) LL add-on at £5,48,5.0,0
546,-0.3818728687809712,4) LL add-on at £5,43,2.416666667,0
547,-0.31647799008611044,4) LL add-on at £5,64,1.5,1
548,-0.29214224505786823,4) LL add-on at £5,40,11.0,0
549,-0.3060206461959451,4) LL add-on at £5,31,11.0,1
550,-0.3278496736173355,4) LL add-on at £5,50,10.0,0
551,-0.3542630026009009,4) LL add-on at £5,55,11.0,0
552,-0.5053932915014014,4) LL add-on at £5,42,0.416666667,0
553,-0.3342978965992667,4) LL add-on at £5,39,2.25,0
554,-0.3917698777881821,4) LL add-on at £5,45,2.416666667,0
555,-0.21409282919333558,4) LL add-on at £5,70,10.0,1
556,-0.32301912238532754,4) LL add-on at £5,63,2.0,0
557,-0.3680959752312535,4) LL add-on at £5,52,0.666666667,0
558,-0.3547773909806494,4) LL add-on at £5,62,7.333333333,0
559,-0.06718318591342944,4) LL add-on at £5,73,11.0,0
560,-0.37094352515204837,4) LL add-on at £5,57,8.5,1
561,-0.3356934492738457,4) LL add-on at £5,61,3.25,0
562,-0.2571518833769212,4) LL add-on at £5,61,0.333333333,0
563,-0.34331177078291447,4) LL add-on at £5,59,1.166666667,0
564,-0.28933692715632786,4) LL add-on at £5,20,6.0,0
565,-0.29848146579613727,4) LL add-on at £5,39,11.0,0
566,-0.25823837420552315,4) LL add-on at £5,38,7.75,1
567,-0.36309076567893506,4) LL add-on at £5,57,7.083333333,1
568,-0.20465732903481318,4) LL add-on at £5,71,3.333333333,0
569,-0.24971555952478106,4) LL add-on at £5,52,11.0,0
570,-0.2339618481987324,4) LL add-on at £5,68,3.166666667,0
571,-0.39560517143712526,4) LL add-on at £5,38,0.25,0
572,-0.39700689294149333,4) LL add-on at £5,47,2.0,1
573,-0.3196675073589177,4) LL add-on at £5,51,8.333333333,0
574,-0.3091146744497668,4) LL add-on at £5,31,2.333333333,0
575,-0.46894712194518945,4) LL add-on at £5,46,0.416666667,1
576,-0.3959471336172753,4) LL add-on at £5,36,4.25,0
577,-0.259652360326629,4) LL add-on at £5,71,11.08333333,0
578,-0.3896034422044563,4) LL add-on at £5,53,3.166666667,0
579,-0.2131870508572685,4) LL add-on at £5,68,11.0,1
580,-0.33540397812369016,4) LL add-on at £5,70,11.0,0
581,-0.4340570554393847,4) LL add-on at £5,66,0.833333333,1
582,-0.39075778996070676,4) LL add-on at £5,47,10.0,1
583,-0.3445436900586841,4) LL add-on at £5,41,0.5,0
584,-0.3993969331490901,4) LL add-on at £5,33,1.166666667,0
585,-0.29602691023103217,4) LL add-on at £5,66,11.0,0
586,-0.44628709726744437,4) LL add-on at £5,47,5.083333333,0
587,-0.23663974966481902,4) LL add-on at £5,67,11.0,0
588,-0.2860495693712266,4) LL add-on at £5,71,1.5,0
589,-0.22792167529587615,4) LL add-on at £5,67,11.91666667,1
590,-0.2677948842686436,4) LL add-on at £5,39,4.0,0
591,-0.23360611085573935,4) LL add-on at £5,36,2.25,0
592,-0.14380316755207234,4) LL add-on at £5,55,6.0,1
593,-0.37761088750857935,4) LL add-on at £5,59,10.0,0
594,-0.26321485355134155,4) LL add-on at £5,61,11.0,1
595,-0.4156480035527507,4) LL add-on at £5,25,4.0,0
596,-0.39948249182762213,4) LL add-on at £5,56,10.0,1
597,-0.38085656930175527,4) LL add-on at £5,56,0.25,0
598,-0.3737053551523722,4) LL add-on at £5,44,11.0,0
599,-0.36102157594536555,4) LL add-on at £5,69,1.416666667,0
600,-0.47902418692383203,4) LL add-on at £5,63,7.25,0
601,-0.3242943306186557,4) LL add-on at £5,69,5.583333333,1
602,-0.7074048182176504,4) LL add-on at £5,67,11.0,0
603,-0.4462629720022393,4) LL add-on at £5,62,0.75,0
604,-0.22320708167248138,4) LL add-on at £5,73,11.0,0
605,-0.26428555482452193,4) LL add-on at £5,63,11.0,0
606,-0.49091936559279903,4) LL add-on at £5,54,3.25,0
607,-0.3296016183456169,4) LL add-on at £5,54,0.25,0
608,-0.3686138214976441,4) LL add-on at £5,66,3.0,0
609,-0.4323845516149892,4) LL add-on at £5,64,3.333333333,0
610,-0.32896478616249075,4) LL add-on at £5,67,11.0,0
611,-0.4292921304672972,4) LL add-on at £5,52,2.416666667,1
612,-0.3901578396637171,4) LL add-on at £5,39,0.75,0
613,-0.48229092228495835,4) LL add-on at £5,57,5.25,0
614,-0.2758124628032293,4) LL add-on at £5,70,2.0,0
615,-0.24379575097768727,4) LL add-on at £5,45,11.0,0
616,-0.2836208416963396,4) LL add-on at £5,65,11.0,1
617,-0.4806331395147105,4) LL add-on at £5,56,2.5,0
618,-0.7499705926307307,4) LL add-on at £5,41,0.583333333,1
619,-0.2577702925722662,4) LL add-on at £5,69,7.0,0
620,-0.4154897482121825,4) LL add-on at £5,55,0.75,0
621,-0.330734649040465,4) LL add-on at £5,74,11.91666667,0
622,-0.35237854040114697,4) LL add-on at £5,61,1.416666667,0
623,-0.4187151997348715,4) LL add-on at £5,39,6.5,1
624,-0.28677060394343,4) LL add-on at £5,69,11.0,1
625,-0.35258259369724787,4) LL add-on at £5,52,11.91666667,0
626,-0.29908876854265043,4) LL add-on at £5,61,11.0,1
627,-0.2202937339354468,4) LL add-on at £5,59,11.41666667,0
628,-0.3465744285651,4) LL add-on at £5,32,4.666666667,0
629,-0.2626373414572307,4) LL add-on at £5,53,8.0,1
630,-0.2932025498998228,4) LL add-on at £5,58,11.0,0
631,-0.37411702241655964,4) LL add-on at £5,39,3.0,0
632,-0.327742902250322,4) LL add-on at £5,65,3.916666667,0
633,-0.3503921422534049,4) LL add-on at £5,49,9.333333333,0
634,-0.29537832957071614,4) LL add-on at £5,52,6.0,0
635,-0.35535744774116734,4) LL add-on at £5,71,7.0,0
636,-0.44095607816852017,4) LL add-on at £5,48,0.333333333,0
637,-0.2829541787906092,4) LL add-on at £5,71,2.0,0
638,-0.3859525838400842,4) LL add-on at £5,55,0.083333333,1
639,-0.33950027702648566,4) LL add-on at £5,64,11.0,1
640,-0.3578289239838918,4) LL add-on at £5,64,4.0,0
641,-0.1929498742699058,4) LL add-on at £5,63,11.0,1
642,-0.31005050588909056,4) LL add-on at £5,64,5.0,1
643,-0.34702776911198635,4) LL add-on at £5,62,11.0,1
644,-0.3134606046413539,4) LL add-on at £5,48,11.0,0
645,-0.42825974971318537,4) LL add-on at £5,50,0.5,1
646,-0.3103556520291715,4) LL add-on at £5,33,0.333333333,0
647,-0.3966934342109871,4) LL add-on at £5,53,9.5,1
648,-0.3439811783026298,4) LL add-on at £5,49,7.0,0
649,-0.1873488362803203,4) LL add-on at £5,62,3.0,0
650,-0.3935237711126844,4) LL add-on at £5,49,11.0,0
651,-0.24722474356236815,4) LL add-on at £5,73,2.583333333,0
652,-0.43137586261835514,4) LL add-on at £5,74,0.166666667,1
653,-0.3027727216467738,4) LL add-on at £5,68,0.333333333,0
654,-0.3096503624304332,4) LL add-on at £5,71,1.166666667,0
655,-0.24013852734907837,4) LL add-on at £5,69,0.5,0
656,-0.37383286082716904,4) LL add-on at £5,64,0.666666667,1
657,-0.24373654367085662,4) LL add-on at £5,65,8.0,0
658,-0.38221466151687533,4) LL add-on at £5,37,4.0,1
659,-0.37607617066332505,4) LL add-on at £5,53,11.0,0
660,-0.4017147429163323,4) LL add-on at £5,49,0.333333333,0
661,-0.3254067165817247,4) LL add-on at £5,61,1.5,0
662,-0.38908945545085544,4) LL add-on at £5,63,5.0,0
663,-0.32943093809244334,4) LL add-on at £5,58,11.0,0
664,-0.3035897223845591,4) LL add-on at £5,46,5.25,1
665,-0.41120286480516194,4) LL add-on at £5,61,0.416666667,1
666,-0.3316362972088308,4) LL add-on at £5,64,6.25,1
667,-0.3709398939883124,4) LL add-on at £5,60,8.0,0
668,-0.2821092536997366,4) LL add-on at £5,66,5.083333333,1
669,-0.2883614081868853,4) LL add-on at £5,53,11.0,0
670,-0.4190646103539511,4) LL add-on at £5,48,0.25,0
671,-0.33150447309605907,4) LL add-on at £5,54,5.0,0
672,-0.47758963488507367,4) LL add-on at £5,44,2.166666667,0
673,-0.273271421931443,4) LL add-on at £5,60,2.0,1
674,-0.31693689698973976,4) LL add-on at £5,64,5.583333333,0
675,-0.3776768796551608,4) LL add-on at £5,50,0.916666667,1
676,-0.3407083397023396,4) LL add-on at £5,36,1.0,0
677,-0.29966120203276164,4) LL add-on at £5,54,11.0,0
678,-0.30692584672402745,4) LL add-on at £5,66,11.08333333,0
679,-0.3697605086129803,4) LL add-on at £5,52,11.0,0
680,-0.2485646615151544,4) LL add-on at £5,61,8.333333333,0
681,-0.2510371444373141,4) LL add-on at £5,70,11.0,1
682,-0.2863496062029998,4) LL add-on at £5,58,2.833333333,1
683,-0.3288681823355317,4) LL add-on at £5,72,11.0,1
684,-0.3137375036658287,4) LL add-on at £5,55,5.5,0
685,-0.37570011505746426,4) LL add-on at £5,66,8.25,0
686,-0.39173604968752873,4) LL add-on at £5,47,10.0,0
687,-0.3687424930224783,4) LL add-on at £5,25,2.166666667,0
688,-0.32658341353108145,4) LL add-on at £5,72,3.5,0
689,-0.2883268846361195,4) LL add-on at £5,67,11.0,1
690,-0.319890078851094,4) LL add-on at £5,58,5.25,1
691,-0.3270228370603694,4) LL add-on at £5,67,1.083333333,0
692,-0.2901285830173935,4) LL add-on at £5,64,1.5,0
693,-0.21560187924152535,4) LL add-on at £5,70,11.0,0
694,-0.5201249043936894,4) LL add-on at £5,24,5.0,1
695,-0.3330907940240252,4) LL add-on at £5,29,5.0,0
696,-0.3248690992659422,4) LL add-on at £5,41,0.0,0
697,-0.15019353586426906,4) LL add-on at £5,64,7.25,1
698,-0.27060246820370243,4) LL add-on at £5,66,9.833333333,0
699,-0.4821907837150646,4) LL add-on at £5,40,1.0,0
700,-0.4063524983400818,4) LL add-on at £5,52,1.416666667,1
701,-0.3703612353939968,4) LL add-on at £5,74,11.91666667,1
702,-0.11220135624011769,4) LL add-on at £5,64,0.583333333,1
703,-0.41128682773366126,4) LL add-on at £5,41,6.0,0
704,-0.3231750188553213,4) LL add-on at £5,42,2.0,1
705,-0.25262257316839376,4) LL add-on at £5,69,4.75,0
706,-0.1455597941341838,4) LL add-on at £5,67,4.0,1
707,-0.3096205654646909,4) LL add-on at £5,49,11.0,0
708,-0.2763626813128128,4) LL add-on at £5,74,3.333333333,0
709,-0.46027811568923915,4) LL add-on at £5,24,0.5,0
710,-0.4704529689998018,4) LL add-on at £5,46,5.0,1
711,-0.297348807043789,4) LL add-on at £5,64,7.75,1
712,-0.3066153676190141,4) LL add-on at £5,70,1.333333333,0
713,-0.27795956562191865,4) LL add-on at £5,44,6.5,0
714,-0.42821918675956683,4) LL add-on at £5,53,5.0,1
715,-0.3851174659588136,4) LL add-on at £5,65,0.416666667,0
716,-0.21196729250479668,4) LL add-on at £5,74,5.833333333,0
717,-0.12950552855121694,4) LL add-on at £5,74,2.0,0
718,-0.3494462337087327,4) LL add-on at £5,74,0.666666667,0
719,-0.32226885341509137,4) LL add-on at £5,64,4.0,0
720,-0.49335373295635276,4) LL add-on at £5,65,1.0,1
721,-0.3871150605396007,4) LL add-on at £5,39,4.166666667,1
722,-0.3484588924930866,4) LL add-on at £5,63,0.416666667,0
723,-0.2926798475450786,4) LL add-on at £5,70,11.0,0
724,-0.21867448159927627,4) LL add-on at £5,50,11.0,0
725,-0.37903715270370847,4) LL add-on at £5,53,1.5,0
726,-0.257323047912775,4) LL add-on at £5,46,11.0,0
727,-0.5661231028871252,4) LL add-on at £5,44,3.583333333,0
728,-0.4238039564238308,4) LL add-on at £5,66,10.5,0
729,-0.15144352081795948,4) LL add-on at £5,71,3.0,0
730,-0.2328249316980066,4) LL add-on at £5,69,10.75,1
